index,image_path,image_index,speed
5517,../Mini Project/data/clean_data/train_imgs/5517.jpg,5517,22.244204
4056,../Mini Project/data/clean_data/train_imgs/4056.jpg,4056,21.450603
4057,../Mini Project/data/clean_data/train_imgs/4057.jpg,4057,21.466039
2994,../Mini Project/data/clean_data/train_imgs/2994.jpg,2994,21.704694
2995,../Mini Project/data/clean_data/train_imgs/2995.jpg,2995,21.691654
9859,../Mini Project/data/clean_data/train_imgs/9859.jpg,9859,7.198506
9860,../Mini Project/data/clean_data/train_imgs/9860.jpg,9860,7.184514
13442,../Mini Project/data/clean_data/train_imgs/13442.jpg,13442,0.34599
13443,../Mini Project/data/clean_data/train_imgs/13443.jpg,13443,0.341695
1888,../Mini Project/data/clean_data/train_imgs/1888.jpg,1888,23.954436
1889,../Mini Project/data/clean_data/train_imgs/1889.jpg,1889,23.952464000000006
12644,../Mini Project/data/clean_data/train_imgs/12644.jpg,12644,10.512879
12645,../Mini Project/data/clean_data/train_imgs/12645.jpg,12645,10.504432
2962,../Mini Project/data/clean_data/train_imgs/2962.jpg,2962,22.31199
2963,../Mini Project/data/clean_data/train_imgs/2963.jpg,2963,22.275377
20101,../Mini Project/data/clean_data/train_imgs/20101.jpg,20101,7.801463
20102,../Mini Project/data/clean_data/train_imgs/20102.jpg,20102,7.804067999999999
1887,../Mini Project/data/clean_data/train_imgs/1887.jpg,1887,23.857294
1888,../Mini Project/data/clean_data/train_imgs/1888.jpg,1888,23.954436
15787,../Mini Project/data/clean_data/train_imgs/15787.jpg,15787,0.33784200000000003
15788,../Mini Project/data/clean_data/train_imgs/15788.jpg,15788,0.31863600000000003
9516,../Mini Project/data/clean_data/train_imgs/9516.jpg,9516,8.308419
9517,../Mini Project/data/clean_data/train_imgs/9517.jpg,9517,8.278103
15294,../Mini Project/data/clean_data/train_imgs/15294.jpg,15294,12.081234
15295,../Mini Project/data/clean_data/train_imgs/15295.jpg,15295,12.10496
15893,../Mini Project/data/clean_data/train_imgs/15893.jpg,15893,2.620301
15894,../Mini Project/data/clean_data/train_imgs/15894.jpg,15894,2.485782
8013,../Mini Project/data/clean_data/train_imgs/8013.jpg,8013,22.724532
8014,../Mini Project/data/clean_data/train_imgs/8014.jpg,8014,22.733656
2599,../Mini Project/data/clean_data/train_imgs/2599.jpg,2599,25.191103
2600,../Mini Project/data/clean_data/train_imgs/2600.jpg,2600,25.198696
20302,../Mini Project/data/clean_data/train_imgs/20302.jpg,20302,5.188777
20303,../Mini Project/data/clean_data/train_imgs/20303.jpg,20303,5.201657
16230,../Mini Project/data/clean_data/train_imgs/16230.jpg,16230,13.111594
16231,../Mini Project/data/clean_data/train_imgs/16231.jpg,16231,13.115711
12410,../Mini Project/data/clean_data/train_imgs/12410.jpg,12410,10.139909
12411,../Mini Project/data/clean_data/train_imgs/12411.jpg,12411,10.162263
5626,../Mini Project/data/clean_data/train_imgs/5626.jpg,5626,24.412224
5627,../Mini Project/data/clean_data/train_imgs/5627.jpg,5627,24.394934
6151,../Mini Project/data/clean_data/train_imgs/6151.jpg,6151,12.399024
6152,../Mini Project/data/clean_data/train_imgs/6152.jpg,6152,12.394781
19237,../Mini Project/data/clean_data/train_imgs/19237.jpg,19237,7.463698
19238,../Mini Project/data/clean_data/train_imgs/19238.jpg,19238,7.504691
7713,../Mini Project/data/clean_data/train_imgs/7713.jpg,7713,24.364222
7714,../Mini Project/data/clean_data/train_imgs/7714.jpg,7714,24.393452
15437,../Mini Project/data/clean_data/train_imgs/15437.jpg,15437,3.80686
15438,../Mini Project/data/clean_data/train_imgs/15438.jpg,15438,3.696468
9131,../Mini Project/data/clean_data/train_imgs/9131.jpg,9131,9.328156
9132,../Mini Project/data/clean_data/train_imgs/9132.jpg,9132,9.367466
17417,../Mini Project/data/clean_data/train_imgs/17417.jpg,17417,14.278573000000002
17418,../Mini Project/data/clean_data/train_imgs/17418.jpg,17418,14.249822
3843,../Mini Project/data/clean_data/train_imgs/3843.jpg,3843,21.486199
3844,../Mini Project/data/clean_data/train_imgs/3844.jpg,3844,21.513832
4918,../Mini Project/data/clean_data/train_imgs/4918.jpg,4918,22.344387
4919,../Mini Project/data/clean_data/train_imgs/4919.jpg,4919,22.309757
1983,../Mini Project/data/clean_data/train_imgs/1983.jpg,1983,23.814463
1984,../Mini Project/data/clean_data/train_imgs/1984.jpg,1984,23.802678
9808,../Mini Project/data/clean_data/train_imgs/9808.jpg,9808,7.810110000000001
9809,../Mini Project/data/clean_data/train_imgs/9809.jpg,9809,7.859783
8869,../Mini Project/data/clean_data/train_imgs/8869.jpg,8869,9.863556
8870,../Mini Project/data/clean_data/train_imgs/8870.jpg,8870,9.684219
5541,../Mini Project/data/clean_data/train_imgs/5541.jpg,5541,22.163399
5542,../Mini Project/data/clean_data/train_imgs/5542.jpg,5542,22.168683
402,../Mini Project/data/clean_data/train_imgs/402.jpg,402,16.214317
403,../Mini Project/data/clean_data/train_imgs/403.jpg,403,16.157124
5479,../Mini Project/data/clean_data/train_imgs/5479.jpg,5479,23.338554
5480,../Mini Project/data/clean_data/train_imgs/5480.jpg,5480,23.255736
19420,../Mini Project/data/clean_data/train_imgs/19420.jpg,19420,2.31208
19421,../Mini Project/data/clean_data/train_imgs/19421.jpg,19421,2.262972
12192,../Mini Project/data/clean_data/train_imgs/12192.jpg,12192,7.085939
12193,../Mini Project/data/clean_data/train_imgs/12193.jpg,12193,6.985524000000002
7901,../Mini Project/data/clean_data/train_imgs/7901.jpg,7901,23.720266
7902,../Mini Project/data/clean_data/train_imgs/7902.jpg,7902,23.721252
10397,../Mini Project/data/clean_data/train_imgs/10397.jpg,10397,6.063503
10398,../Mini Project/data/clean_data/train_imgs/10398.jpg,10398,6.127242
11036,../Mini Project/data/clean_data/train_imgs/11036.jpg,11036,5.455774
11037,../Mini Project/data/clean_data/train_imgs/11037.jpg,11037,5.445246
17591,../Mini Project/data/clean_data/train_imgs/17591.jpg,17591,14.426697
17592,../Mini Project/data/clean_data/train_imgs/17592.jpg,17592,14.421059
5516,../Mini Project/data/clean_data/train_imgs/5516.jpg,5516,22.291289000000006
5517,../Mini Project/data/clean_data/train_imgs/5517.jpg,5517,22.244204
71,../Mini Project/data/clean_data/train_imgs/71.jpg,71,27.009551
72,../Mini Project/data/clean_data/train_imgs/72.jpg,72,26.996247
9095,../Mini Project/data/clean_data/train_imgs/9095.jpg,9095,8.524157
9096,../Mini Project/data/clean_data/train_imgs/9096.jpg,9096,8.570046000000001
11168,../Mini Project/data/clean_data/train_imgs/11168.jpg,11168,7.7951169999999985
11169,../Mini Project/data/clean_data/train_imgs/11169.jpg,11169,7.8124660000000015
12467,../Mini Project/data/clean_data/train_imgs/12467.jpg,12467,8.76779
12468,../Mini Project/data/clean_data/train_imgs/12468.jpg,12468,8.77614
10782,../Mini Project/data/clean_data/train_imgs/10782.jpg,10782,7.752126
10783,../Mini Project/data/clean_data/train_imgs/10783.jpg,10783,7.7422309999999985
3478,../Mini Project/data/clean_data/train_imgs/3478.jpg,3478,22.25125
3479,../Mini Project/data/clean_data/train_imgs/3479.jpg,3479,22.276979
11380,../Mini Project/data/clean_data/train_imgs/11380.jpg,11380,3.519321
11381,../Mini Project/data/clean_data/train_imgs/11381.jpg,11381,3.532976
5405,../Mini Project/data/clean_data/train_imgs/5405.jpg,5405,24.426042
5406,../Mini Project/data/clean_data/train_imgs/5406.jpg,5406,24.3895
52,../Mini Project/data/clean_data/train_imgs/52.jpg,52,27.302128000000003
53,../Mini Project/data/clean_data/train_imgs/53.jpg,53,27.309836
8930,../Mini Project/data/clean_data/train_imgs/8930.jpg,8930,9.866547
8931,../Mini Project/data/clean_data/train_imgs/8931.jpg,8931,9.808219
14045,../Mini Project/data/clean_data/train_imgs/14045.jpg,14045,4.6117599999999985
14046,../Mini Project/data/clean_data/train_imgs/14046.jpg,14046,4.656635
10987,../Mini Project/data/clean_data/train_imgs/10987.jpg,10987,6.747278999999999
10988,../Mini Project/data/clean_data/train_imgs/10988.jpg,10988,6.7449910000000015
15119,../Mini Project/data/clean_data/train_imgs/15119.jpg,15119,12.335557
15120,../Mini Project/data/clean_data/train_imgs/15120.jpg,15120,12.266883
9904,../Mini Project/data/clean_data/train_imgs/9904.jpg,9904,8.554208000000001
9905,../Mini Project/data/clean_data/train_imgs/9905.jpg,9905,8.542874000000001
9030,../Mini Project/data/clean_data/train_imgs/9030.jpg,9030,9.255944
9031,../Mini Project/data/clean_data/train_imgs/9031.jpg,9031,9.260264
1018,../Mini Project/data/clean_data/train_imgs/1018.jpg,1018,19.103238
1019,../Mini Project/data/clean_data/train_imgs/1019.jpg,1019,19.120175
17931,../Mini Project/data/clean_data/train_imgs/17931.jpg,17931,1.061274
17932,../Mini Project/data/clean_data/train_imgs/17932.jpg,17932,1.01217
271,../Mini Project/data/clean_data/train_imgs/271.jpg,271,20.872582
272,../Mini Project/data/clean_data/train_imgs/272.jpg,272,20.858857
10070,../Mini Project/data/clean_data/train_imgs/10070.jpg,10070,6.8451520000000015
10071,../Mini Project/data/clean_data/train_imgs/10071.jpg,10071,6.717889
19903,../Mini Project/data/clean_data/train_imgs/19903.jpg,19903,7.32943
19904,../Mini Project/data/clean_data/train_imgs/19904.jpg,19904,7.357417999999999
11926,../Mini Project/data/clean_data/train_imgs/11926.jpg,11926,7.666860000000002
11927,../Mini Project/data/clean_data/train_imgs/11927.jpg,11927,7.664228
4780,../Mini Project/data/clean_data/train_imgs/4780.jpg,4780,22.316411
4781,../Mini Project/data/clean_data/train_imgs/4781.jpg,4781,22.340581
14609,../Mini Project/data/clean_data/train_imgs/14609.jpg,14609,0.0
14610,../Mini Project/data/clean_data/train_imgs/14610.jpg,14610,0.0
3425,../Mini Project/data/clean_data/train_imgs/3425.jpg,3425,22.077696
3426,../Mini Project/data/clean_data/train_imgs/3426.jpg,3426,22.076048
15386,../Mini Project/data/clean_data/train_imgs/15386.jpg,15386,8.034663
15387,../Mini Project/data/clean_data/train_imgs/15387.jpg,15387,7.8631410000000015
16304,../Mini Project/data/clean_data/train_imgs/16304.jpg,16304,10.360746
16305,../Mini Project/data/clean_data/train_imgs/16305.jpg,16305,10.386008
9238,../Mini Project/data/clean_data/train_imgs/9238.jpg,9238,10.229345
9239,../Mini Project/data/clean_data/train_imgs/9239.jpg,9239,10.172664
6677,../Mini Project/data/clean_data/train_imgs/6677.jpg,6677,19.034477
6678,../Mini Project/data/clean_data/train_imgs/6678.jpg,6678,18.987184
20144,../Mini Project/data/clean_data/train_imgs/20144.jpg,20144,6.260048
20145,../Mini Project/data/clean_data/train_imgs/20145.jpg,20145,6.235377
12665,../Mini Project/data/clean_data/train_imgs/12665.jpg,12665,10.603359
12666,../Mini Project/data/clean_data/train_imgs/12666.jpg,12666,10.608069
13132,../Mini Project/data/clean_data/train_imgs/13132.jpg,13132,6.088286
13133,../Mini Project/data/clean_data/train_imgs/13133.jpg,13133,6.277213
7360,../Mini Project/data/clean_data/train_imgs/7360.jpg,7360,18.525781
7361,../Mini Project/data/clean_data/train_imgs/7361.jpg,7361,18.542938
775,../Mini Project/data/clean_data/train_imgs/775.jpg,775,22.026124
776,../Mini Project/data/clean_data/train_imgs/776.jpg,776,22.028198
15207,../Mini Project/data/clean_data/train_imgs/15207.jpg,15207,12.663126
15208,../Mini Project/data/clean_data/train_imgs/15208.jpg,15208,12.690391
10669,../Mini Project/data/clean_data/train_imgs/10669.jpg,10669,0.67184
10670,../Mini Project/data/clean_data/train_imgs/10670.jpg,10670,0.667028
114,../Mini Project/data/clean_data/train_imgs/114.jpg,114,26.26402
115,../Mini Project/data/clean_data/train_imgs/115.jpg,115,26.216485
8924,../Mini Project/data/clean_data/train_imgs/8924.jpg,8924,9.916392
8925,../Mini Project/data/clean_data/train_imgs/8925.jpg,8925,9.95127
19945,../Mini Project/data/clean_data/train_imgs/19945.jpg,19945,9.250395
19946,../Mini Project/data/clean_data/train_imgs/19946.jpg,19946,9.273542
8603,../Mini Project/data/clean_data/train_imgs/8603.jpg,8603,13.432576
8604,../Mini Project/data/clean_data/train_imgs/8604.jpg,8604,13.423806
13268,../Mini Project/data/clean_data/train_imgs/13268.jpg,13268,7.115088
13269,../Mini Project/data/clean_data/train_imgs/13269.jpg,13269,7.006315
7937,../Mini Project/data/clean_data/train_imgs/7937.jpg,7937,23.368977
7938,../Mini Project/data/clean_data/train_imgs/7938.jpg,7938,23.366468
245,../Mini Project/data/clean_data/train_imgs/245.jpg,245,21.96738
246,../Mini Project/data/clean_data/train_imgs/246.jpg,246,21.867499
6172,../Mini Project/data/clean_data/train_imgs/6172.jpg,6172,12.342611
6173,../Mini Project/data/clean_data/train_imgs/6173.jpg,6173,12.325656
15539,../Mini Project/data/clean_data/train_imgs/15539.jpg,15539,1.7047139999999998
15540,../Mini Project/data/clean_data/train_imgs/15540.jpg,15540,1.725599
16195,../Mini Project/data/clean_data/train_imgs/16195.jpg,16195,10.350283
16196,../Mini Project/data/clean_data/train_imgs/16196.jpg,16196,10.631977
12106,../Mini Project/data/clean_data/train_imgs/12106.jpg,12106,10.045301
12107,../Mini Project/data/clean_data/train_imgs/12107.jpg,12107,10.055549
9582,../Mini Project/data/clean_data/train_imgs/9582.jpg,9582,8.820564
9583,../Mini Project/data/clean_data/train_imgs/9583.jpg,9583,8.845616
13739,../Mini Project/data/clean_data/train_imgs/13739.jpg,13739,9.882843
13740,../Mini Project/data/clean_data/train_imgs/13740.jpg,13740,9.910094
6288,../Mini Project/data/clean_data/train_imgs/6288.jpg,6288,12.530323
6289,../Mini Project/data/clean_data/train_imgs/6289.jpg,6289,12.429088
10233,../Mini Project/data/clean_data/train_imgs/10233.jpg,10233,7.673133999999999
10234,../Mini Project/data/clean_data/train_imgs/10234.jpg,10234,7.7197179999999985
7486,../Mini Project/data/clean_data/train_imgs/7486.jpg,7486,21.821249
7487,../Mini Project/data/clean_data/train_imgs/7487.jpg,7487,21.833974
12157,../Mini Project/data/clean_data/train_imgs/12157.jpg,12157,8.878296
12158,../Mini Project/data/clean_data/train_imgs/12158.jpg,12158,8.840407
19370,../Mini Project/data/clean_data/train_imgs/19370.jpg,19370,2.90633
19371,../Mini Project/data/clean_data/train_imgs/19371.jpg,19371,2.903396
9881,../Mini Project/data/clean_data/train_imgs/9881.jpg,9881,7.740871
9882,../Mini Project/data/clean_data/train_imgs/9882.jpg,9882,7.859951
4456,../Mini Project/data/clean_data/train_imgs/4456.jpg,4456,21.814892
4457,../Mini Project/data/clean_data/train_imgs/4457.jpg,4457,21.794801
4742,../Mini Project/data/clean_data/train_imgs/4742.jpg,4742,21.808376000000006
4743,../Mini Project/data/clean_data/train_imgs/4743.jpg,4743,21.828236
15667,../Mini Project/data/clean_data/train_imgs/15667.jpg,15667,1.720891
15668,../Mini Project/data/clean_data/train_imgs/15668.jpg,15668,1.700921
11037,../Mini Project/data/clean_data/train_imgs/11037.jpg,11037,5.445246
11038,../Mini Project/data/clean_data/train_imgs/11038.jpg,11038,5.441468
18159,../Mini Project/data/clean_data/train_imgs/18159.jpg,18159,1.830529
18160,../Mini Project/data/clean_data/train_imgs/18160.jpg,18160,1.802452
20179,../Mini Project/data/clean_data/train_imgs/20179.jpg,20179,6.982301
20180,../Mini Project/data/clean_data/train_imgs/20180.jpg,20180,6.918392
9786,../Mini Project/data/clean_data/train_imgs/9786.jpg,9786,7.323841000000002
9787,../Mini Project/data/clean_data/train_imgs/9787.jpg,9787,7.308992
4840,../Mini Project/data/clean_data/train_imgs/4840.jpg,4840,22.540713
4841,../Mini Project/data/clean_data/train_imgs/4841.jpg,4841,22.52159
17182,../Mini Project/data/clean_data/train_imgs/17182.jpg,17182,1.661847
17183,../Mini Project/data/clean_data/train_imgs/17183.jpg,17183,1.6674220000000002
10336,../Mini Project/data/clean_data/train_imgs/10336.jpg,10336,6.253381
10337,../Mini Project/data/clean_data/train_imgs/10337.jpg,10337,6.259656
3580,../Mini Project/data/clean_data/train_imgs/3580.jpg,3580,21.882429
3581,../Mini Project/data/clean_data/train_imgs/3581.jpg,3581,21.876032
8531,../Mini Project/data/clean_data/train_imgs/8531.jpg,8531,13.942154
8532,../Mini Project/data/clean_data/train_imgs/8532.jpg,8532,13.903583
14612,../Mini Project/data/clean_data/train_imgs/14612.jpg,14612,0.0
14613,../Mini Project/data/clean_data/train_imgs/14613.jpg,14613,0.0
10104,../Mini Project/data/clean_data/train_imgs/10104.jpg,10104,4.569866
10105,../Mini Project/data/clean_data/train_imgs/10105.jpg,10105,4.486498
1531,../Mini Project/data/clean_data/train_imgs/1531.jpg,1531,16.477686
1532,../Mini Project/data/clean_data/train_imgs/1532.jpg,1532,16.489383
19605,../Mini Project/data/clean_data/train_imgs/19605.jpg,19605,0.953864
19606,../Mini Project/data/clean_data/train_imgs/19606.jpg,19606,0.934086
20343,../Mini Project/data/clean_data/train_imgs/20343.jpg,20343,4.092664
20344,../Mini Project/data/clean_data/train_imgs/20344.jpg,20344,4.0222760000000015
20261,../Mini Project/data/clean_data/train_imgs/20261.jpg,20261,6.004692
20262,../Mini Project/data/clean_data/train_imgs/20262.jpg,20262,5.957802
3175,../Mini Project/data/clean_data/train_imgs/3175.jpg,3175,21.814328
3176,../Mini Project/data/clean_data/train_imgs/3176.jpg,3176,21.803847
1449,../Mini Project/data/clean_data/train_imgs/1449.jpg,1449,15.040902
1450,../Mini Project/data/clean_data/train_imgs/1450.jpg,1450,15.052215
16453,../Mini Project/data/clean_data/train_imgs/16453.jpg,16453,2.602214
16454,../Mini Project/data/clean_data/train_imgs/16454.jpg,16454,2.603714
14359,../Mini Project/data/clean_data/train_imgs/14359.jpg,14359,5.511696
14360,../Mini Project/data/clean_data/train_imgs/14360.jpg,14360,5.558932
2154,../Mini Project/data/clean_data/train_imgs/2154.jpg,2154,23.343727
2155,../Mini Project/data/clean_data/train_imgs/2155.jpg,2155,23.38826
8223,../Mini Project/data/clean_data/train_imgs/8223.jpg,8223,25.900757
